track_id_1,track_id_2,f_median_1,f_median_2,doa_median_1,doa_median_2,overlap_points,overlap_duration,mean_diff,median_diff,p90_diff,corr,doa_consistent,reason
20,99,152.25,10.0,41.150530971131104,49.01193547545398,43,42.0,,,,,False,overlap_too_short
20,100,152.25,73.4,41.150530971131104,193.98477920036862,36,35.0,,,,,False,overlap_too_short
20,101,152.25,48.85,41.150530971131104,21.90486126423852,30,29.0,,,,,False,overlap_too_short
20,102,152.25,71.1,41.150530971131104,83.14758435826838,27,26.0,,,,,False,overlap_too_short
20,103,152.25,142.1,41.150530971131104,82.56456514313925,23,22.0,,,,,False,overlap_too_short
20,104,152.25,85.45,41.150530971131104,343.4542041433534,21,20.0,,,,,False,overlap_too_short
20,105,152.25,109.9,41.150530971131104,97.33152769181,16,15.0,,,,,False,overlap_too_short
20,106,152.25,47.4,41.150530971131104,64.15597759141181,15,14.0,,,,,False,overlap_too_short
20,107,152.25,106.7,41.150530971131104,113.59851348186899,11,10.0,,,,,False,overlap_too_short
20,108,152.25,61.1,41.150530971131104,41.136671647581984,11,10.0,,,,,False,overlap_too_short
20,109,152.25,59.25,41.150530971131104,12.326863147208371,4,3.0,,,,,False,overlap_too_short
20,110,152.25,136.7,41.150530971131104,27.991680196481724,0,0.0,,,,,False,no_overlap
22,23,10.0,11.7,22.481677195958582,311.02453643520903,208,207.0,82.16940039546564,65.1837594096765,162.05826887760685,-0.005720618538578606,False,diff_too_large
22,24,10.0,148.35,22.481677195958582,219.49988879197718,74,73.0,,,,,False,overlap_too_short
22,25,10.0,204.65,22.481677195958582,38.54986928121997,300,299.0,78.45980711077397,62.20358721141355,164.8561631464913,-0.6199994033345924,False,diff_too_large
22,26,10.0,68.25,22.481677195958582,48.05051949817422,300,299.0,84.65462486537182,85.08416367268579,162.54831072297767,0.43063201298211123,False,diff_too_large
22,27,10.0,35.15,22.481677195958582,146.53936016253863,300,299.0,98.31739143346347,99.14210566100908,164.70733062326596,-0.6819685412565308,False,diff_too_large
22,29,10.0,499.95,22.481677195958582,65.13685565281153,65,64.0,,,,,False,overlap_too_short
22,30,10.0,182.45,22.481677195958582,236.8514478661517,127,126.0,109.36526430344328,138.72762007365338,172.59312652050215,-0.4874421844977013,False,diff_too_large
22,32,10.0,102.35,22.481677195958582,57.97551922646869,300,299.0,79.71684273695341,67.5820977900035,167.52654785524393,-0.7945282128848081,False,diff_too_large
22,33,10.0,103.4,22.481677195958582,209.4171466609937,300,299.0,76.8519632931337,63.04233864087945,165.42848006392933,0.24696749341020485,False,diff_too_large
22,35,10.0,140.65,22.481677195958582,49.198914244564804,300,299.0,85.80201222703535,77.00217708100473,162.65442097531079,0.412396785549881,False,diff_too_large
22,36,10.0,136.5,22.481677195958582,24.281154362922848,300,299.0,82.54474458949348,76.84371217859447,162.9859187074836,-0.7252242092238202,False,diff_too_large
22,37,10.0,105.45,22.481677195958582,43.45504770360128,300,299.0,80.52363679384813,68.68151824532035,164.12031070905712,-0.5611840775967984,False,diff_too_large
22,38,10.0,70.25,22.481677195958582,286.0702594775795,300,299.0,81.77059832705514,87.61570350751862,157.10690489527565,-0.7470924445959086,False,diff_too_large
22,39,10.0,172.25,22.481677195958582,232.949998208835,117,116.0,115.02047769066009,140.5529045939773,173.34999451413557,-0.5022139423126032,False,diff_too_large
22,40,10.0,117.6,22.481677195958582,223.53290192694504,93,92.0,,,,,False,overlap_too_short
22,41,10.0,159.85,22.481677195958582,32.93043190020575,300,299.0,78.53289835024596,67.23483687507036,163.65656103736274,-0.604460799932409,False,diff_too_large
22,42,10.0,91.75,22.481677195958582,354.7928541028662,274,273.0,80.5269532590575,73.90926895403453,159.75609117139297,-0.6099548437372219,False,diff_too_large
22,43,10.0,22.75,22.481677195958582,272.8503783632327,300,299.0,87.55038664944952,87.12709826218892,161.30613268624646,0.6166587435254633,False,diff_too_large
22,44,10.0,273.8,22.481677195958582,225.09991361663742,106,105.0,123.68543602928528,152.2785114100222,172.97219993947488,-0.4693578655919597,False,diff_too_large
22,46,10.0,431.2,22.481677195958582,223.67543206336398,75,74.0,,,,,False,overlap_too_short
22,47,10.0,228.1,22.481677195958582,220.55015185464612,42,41.0,,,,,False,overlap_too_short
22,48,10.0,193.25,22.481677195958582,37.149956430941245,269,268.0,74.41367230408189,61.62079837483378,163.31029155249504,-0.48784033186791753,False,diff_too_large
22,49,10.0,175.45,22.481677195958582,222.29520386251914,40,39.0,,,,,False,overlap_too_short
22,50,10.0,238.7,22.481677195958582,45.36249854105563,252,251.0,66.92624332587657,54.69701947655858,150.52703826442018,-0.4441936602370996,False,diff_too_large
22,52,10.0,124.7,22.481677195958582,40.55040188786711,246,245.0,63.68060929171338,51.482006379836406,137.75368022825046,-0.36165431372862367,False,diff_too_large
22,53,10.0,375.1,22.481677195958582,39.7500228491196,245,244.0,66.24816118648599,55.75654428364777,143.11721577167236,-0.4731534735940004,False,diff_too_large
22,54,10.0,46.0,22.481677195958582,70.26825523209573,210,209.0,79.25919882656765,70.5117410688186,163.2562475718195,-0.5425849760957349,False,diff_too_large
22,55,10.0,215.95,22.481677195958582,44.256830469149236,236,235.0,60.49487558130141,51.141266704551185,135.29795827054986,-0.5065107979839024,False,diff_too_large
22,56,10.0,295.5,22.481677195958582,45.34855149729634,235,234.0,60.68522130967795,51.639256664923664,132.22528289555422,-0.4891911795814646,False,diff_too_large
22,57,10.0,344.6,22.481677195958582,35.450473625473876,231,230.0,59.26430178191216,47.95509273496077,136.12665709944673,-0.5008384150570859,False,diff_too_large
22,58,10.0,443.15,22.481677195958582,45.94654412157132,230,229.0,59.21377035480909,49.25929021449804,125.68107030213818,-0.47171168266918434,False,diff_too_large
22,59,10.0,148.8,22.481677195958582,26.343210229586475,227,226.0,61.387973794208385,49.00133869422456,134.901264112929,-0.6621076641252527,False,diff_too_large
22,60,10.0,170.5,22.481677195958582,49.68115529117506,226,225.0,56.64280639696748,48.549772744037284,121.02593938765645,-0.4600358653231892,False,diff_too_large
22,61,10.0,261.5,22.481677195958582,41.94505962063306,225,224.0,55.94709108011416,45.24724572437276,123.47241076627,-0.5251311731268129,False,diff_too_large
22,62,10.0,250.05,22.481677195958582,54.291395779088134,220,219.0,54.608243844219395,44.74481371862285,114.13432183679782,-0.5688941977944275,False,diff_too_large
22,63,10.0,187.4,22.481677195958582,31.349212475013132,175,174.0,50.58681263385336,41.43271555864146,103.65755924385456,-0.43600689326121006,False,diff_too_large
22,64,10.0,210.9,22.481677195958582,50.549892113343276,217,216.0,53.03631164690341,43.59834354893155,120.4928148893434,-0.5279572059287246,False,diff_too_large
22,65,10.0,159.125,22.481677195958582,43.67027417164445,210,209.0,55.04159286119656,43.892021041479154,121.24977494833523,-0.5201725883926641,False,diff_too_large
22,66,10.0,229.8,22.481677195958582,46.25477894288929,209,208.0,55.02322225541396,44.840708011905406,121.22338733218785,-0.6129570940532949,False,diff_too_large
22,67,10.0,148.1,22.481677195958582,22.549881994332168,86,85.0,,,,,False,overlap_too_short
22,68,10.0,101.3,22.481677195958582,31.48829525819042,135,134.0,48.001007636595375,39.243960083311435,107.11790097290589,-0.41101430963480157,False,diff_too_large
22,69,10.0,363.7,22.481677195958582,45.148799692523085,207,206.0,54.2016964399384,40.67051414267752,124.13074539182469,-0.6604558455788457,False,diff_too_large
22,70,10.0,318.25,22.481677195958582,32.82154046062351,180,179.0,46.23210350202848,34.414779473486846,100.85539181890375,-0.6866639029152731,False,diff_too_large
22,71,10.0,409.05,22.481677195958582,31.53707413840624,171,170.0,48.61325448653248,38.37622050058803,102.68409246573111,-0.5369075854646093,False,diff_too_large
22,72,10.0,272.85,22.481677195958582,21.749542867920184,87,86.0,,,,,False,overlap_too_short
22,73,10.0,241.75,22.481677195958582,33.65013161132174,139,138.0,49.88344048383353,38.887784449024366,109.3402665304421,-0.4630365979616369,False,diff_too_large
22,74,10.0,183.35,22.481677195958582,43.09783552808506,192,191.0,53.85140788357313,42.22334622916313,120.20717330740679,-0.6782571602612069,False,diff_too_large
22,75,10.0,245.9,22.481677195958582,55.1143935093304,192,191.0,55.02299769235096,44.35450366398783,118.15497874544224,-0.6881150236056053,False,diff_too_large
22,76,10.0,117.05,22.481677195958582,32.750586842060045,83,82.0,,,,,False,overlap_too_short
22,78,10.0,171.6,22.481677195958582,50.849914082948494,184,183.0,55.224034769691336,46.05402148619507,119.1475265508088,-0.6188473134845901,False,diff_too_large
22,79,10.0,341.5,22.481677195958582,20.400654406390835,50,49.0,,,,,False,overlap_too_short
22,81,10.0,340.95,22.481677195958582,46.150111812416796,165,164.0,60.120498555945346,48.11977234579521,134.67264812340449,-0.6435079436548545,False,diff_too_large
22,82,10.0,173.6,22.481677195958582,50.67097976421888,162,161.0,61.36006059395871,48.08503627637734,125.28212436209407,-0.6851392432201578,False,diff_too_large
22,84,10.0,386.35,22.481677195958582,32.643325745194836,89,88.0,,,,,False,overlap_too_short
22,85,10.0,257.55,22.481677195958582,30.708001999962093,40,39.0,,,,,False,overlap_too_short
22,86,10.0,292.7,22.481677195958582,42.850152807414865,112,111.0,51.003781794880446,36.20528603134463,125.7062823688986,-0.8150229217088037,False,diff_too_large
22,87,10.0,199.05,22.481677195958582,48.91554455535989,130,129.0,56.10136877541825,44.268842907477634,127.11002593325246,-0.5998120175803715,False,diff_too_large
22,88,10.0,272.95,22.481677195958582,47.45122862869618,71,70.0,,,,,False,overlap_too_short
22,89,10.0,284.05,22.481677195958582,48.65000365552949,93,92.0,,,,,False,overlap_too_short
22,90,10.0,272.9,22.481677195958582,64.699581872443,77,76.0,,,,,False,overlap_too_short
22,96,10.0,154.15,22.481677195958582,60.9273744574152,21,20.0,,,,,False,overlap_too_short
22,97,10.0,118.65,22.481677195958582,359.1197586338669,8,7.0,,,,,False,overlap_too_short
22,99,10.0,10.0,22.481677195958582,49.01193547545398,0,0.0,,,,,False,no_overlap
22,100,10.0,73.4,22.481677195958582,193.98477920036862,0,0.0,,,,,False,no_overlap
22,101,10.0,48.85,22.481677195958582,21.90486126423852,0,0.0,,,,,False,no_overlap
22,102,10.0,71.1,22.481677195958582,83.14758435826838,0,0.0,,,,,False,no_overlap
22,103,10.0,142.1,22.481677195958582,82.56456514313925,0,0.0,,,,,False,no_overlap
22,104,10.0,85.45,22.481677195958582,343.4542041433534,0,0.0,,,,,False,no_overlap
22,105,10.0,109.9,22.481677195958582,97.33152769181,0,0.0,,,,,False,no_overlap
22,106,10.0,47.4,22.481677195958582,64.15597759141181,0,0.0,,,,,False,no_overlap
22,107,10.0,106.7,22.481677195958582,113.59851348186899,0,0.0,,,,,False,no_overlap
22,108,10.0,61.1,22.481677195958582,41.136671647581984,0,0.0,,,,,False,no_overlap
22,109,10.0,59.25,22.481677195958582,12.326863147208371,0,0.0,,,,,False,no_overlap
22,110,10.0,136.7,22.481677195958582,27.991680196481724,0,0.0,,,,,False,no_overlap
23,24,11.7,148.35,311.02453643520903,219.49988879197718,74,73.0,,,,,False,overlap_too_short
23,25,11.7,204.65,311.02453643520903,38.54986928121997,208,207.0,33.700957780558156,21.11928521839627,80.71102250865904,0.5550382496504254,False,diff_too_large
23,26,11.7,68.25,311.02453643520903,48.05051949817422,208,207.0,58.67270461023713,47.079525782434516,122.7410043599269,0.006339948681933146,False,diff_too_large
23,27,11.7,35.15,311.02453643520903,146.53936016253863,208,207.0,70.10263837557783,53.79999613053786,160.92245789700874,0.23913383461054347,False,diff_too_large
23,29,11.7,499.95,311.02453643520903,65.13685565281153,65,64.0,,,,,False,overlap_too_short
